DATAFLOW,LAST UPDATE,freq,indic,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2008-04,-22.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2008-05,-24.9,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2008-06,-30.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2008-07,-27.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2008-08,-26.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2008-09,-20.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2008-10,-27.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2008-11,-31.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2008-12,-31.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2009-01,-35.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2009-02,-31.9,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2009-03,-34.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2009-04,-38.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2009-05,-30.4,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2009-06,-26.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2009-07,-27.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2009-08,-26.2,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2009-09,-21.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2009-10,-29.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2009-11,-26.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2009-12,-29.2,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2010-01,-26.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2010-02,-25.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2010-03,-26.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2010-04,-27.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2010-05,-28.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2010-06,-26.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2010-07,-27.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2010-08,-29.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2010-09,-29.2,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2010-10,-26.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2010-11,-27.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2010-12,-29.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2011-01,-27.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2011-02,-32.4,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2011-03,-32.1,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2011-04,-29.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2011-05,-29.4,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2011-06,-27.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2011-07,-28.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2011-08,-27.2,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2011-09,-26.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2011-10,-31.1,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2011-11,-30.1,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2011-12,-27.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2012-01,-29.9,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2012-02,-31.4,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2012-03,-31.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2012-04,-41.9,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2012-05,-37.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2012-06,-39.2,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2012-07,-37.2,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2012-08,-36.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2012-09,-43.1,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2012-10,-40.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2012-11,-38.4,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2012-12,-37.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2013-01,-34.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2013-02,-34.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2013-03,-31.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2013-04,-32.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2013-05,-40.4,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2013-06,-37.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2013-07,-38.9,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2013-08,-36.4,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2013-09,-35.9,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2013-10,-36.9,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2013-11,-35.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2013-12,-33.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2014-01,-30.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2014-02,-30.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2014-03,-28.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2014-04,-29.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2014-05,-28.2,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2014-06,-25.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2014-07,-23.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2014-08,-24.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2014-09,-20.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2014-10,-18.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2014-11,-21.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2014-12,-20.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2015-01,-18.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2015-02,-18.9,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2015-03,-18.4,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2015-04,-14.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2015-05,-15.2,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2015-06,-14.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2015-07,-18.1,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2015-08,-15.9,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2015-09,-14.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2015-10,-15.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2015-11,-17.9,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2015-12,-14.2,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2016-01,-19.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2016-02,-18.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2016-03,-19.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2016-04,-18.1,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2016-05,-19.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2016-06,-19.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2016-07,-15.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2016-08,-15.2,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2016-09,-16.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2016-10,-13.4,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2016-11,-13.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2016-12,-13.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2017-01,-9.4,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2017-02,-12.1,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2017-03,-11.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2017-04,-10.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2017-05,-9.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2017-06,-9.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2017-07,-8.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2017-08,-8.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2017-09,-7.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2017-10,-5.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2017-11,-6.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2017-12,-5.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2018-01,-4.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2018-02,-7.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2018-03,-6.1,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2018-04,-4.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2018-05,-6.2,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2018-06,-4.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2018-07,-6.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2018-08,-7.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2018-09,-10.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2018-10,-8.2,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2018-11,-8.2,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2018-12,-8.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2019-01,-7.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2019-02,-8.2,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2019-03,-8.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2019-04,-9.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2019-05,-8.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2019-06,-8.4,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2019-07,-8.2,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2019-08,-10.1,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2019-09,-11.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2019-10,-11.4,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2019-11,-12.9,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2019-12,-14.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2020-01,-11.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2020-02,-13.9,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2020-03,-16.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2020-04,-39.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2020-05,-35.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2020-06,-30.2,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2020-07,-27.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2020-08,-23.1,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2020-09,-25.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Slovenia,2020-10,-27.2,,
