DATAFLOW,LAST UPDATE,freq,accomunit,unit,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,Holiday and other short-stay accommodation,Poland,2024,6.73,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2001,13,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2005,3.94,e,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2006,0.29,e,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2007,-1.92,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2009,3.01,e,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2010,-6.05,e,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2011,0.9,e,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2012,0.47,b,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2013,1.49,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2014,1.74,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2015,0.68,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2016,0.58,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2017,1.32,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2018,1.99,e,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2019,1.81,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2020,-2.56,e,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2021,0.79,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2022,2,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2023,8.48,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2024,2.47,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,1990,18.6,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,1991,2.3,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,1992,-0.9,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,1993,5.4,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,1994,1.5,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,1995,-2.3,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2001,0,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2002,3.2,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2003,16.7,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2004,-7.3,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2005,1.5,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2006,-1.58,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2007,0.97,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2008,-0.04,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2009,1.83,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2010,1.06,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2011,2.33,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2012,0.25,b,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2013,0.86,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2014,2.39,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2015,0.81,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2016,0.11,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2017,1.25,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2018,1.07,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2019,1.47,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2020,0.7,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2021,4.11,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2022,0.47,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2023,1.34,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2024,0.33,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,1991,-0.1,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,1992,-0.9,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,1993,25.7,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,1994,-3.2,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,1995,1.2,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,1996,-0.8,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,1997,0,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,1998,0.7,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,1999,-1,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2000,-7,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2001,-4,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2002,-8.6,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2003,-1.2,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2004,-9.3,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2005,-4.54,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2006,-0.93,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2007,-1.22,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2008,-1.33,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2009,-0.42,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2010,-4.09,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2011,-4.17,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Bedplaces,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2012,16.27,b,
