DATAFLOW,LAST UPDATE,freq,c_resid,unit,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2009-08,8476394,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2009-09,5031923,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2009-10,3941997,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2009-11,3101779,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2009-12,2843008,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2010-01,2797292,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2010-02,3246460,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2010-03,3272815,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2010-04,3411086,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2010-05,4714496,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2010-06,5588329,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2010-07,8881319,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2010-08,8360991,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2010-09,5191363,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2010-10,4114838,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2010-11,3306515,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2010-12,2908963,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2011-01,2985469,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2011-02,3289946,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2011-03,3421864,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2011-04,3571401,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2011-05,4775766,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2011-06,5937435,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2011-07,8684647,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2011-08,8194993,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2011-09,5330484,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2011-10,4307791,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2011-11,3557376,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2011-12,3091081,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2012-01,3534677,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2012-02,3645075,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2012-03,3743396,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2012-04,3995517,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2012-05,5340588,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2012-06,5822998,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2012-07,9434621,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2012-08,9163888,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2012-09,5807793,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2012-10,4592766,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2012-11,3633121,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2012-12,3300450,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2013-01,3459662,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2013-02,3648722,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2013-03,3648561,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2013-04,3880741,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2013-05,5303001,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2013-06,6129169,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2013-07,9663322,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2013-08,9435863,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2013-09,5725735,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2013-10,4720895,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2013-11,3874698,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2013-12,3469083,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2014-01,3456473,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2014-02,3933118,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2014-03,3935405,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2014-04,4110070,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2014-05,5721463,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2014-06,6577181,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2014-07,9982435,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2014-08,9888694,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2014-09,6066766,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2014-10,5093222,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2014-11,4115278,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2014-12,3699484,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2015-01,3865086,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2015-02,4232815,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2015-03,4163552,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2015-04,4408307,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2015-05,5908735,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2015-06,7046725,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2015-07,10829247,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2015-08,10585210,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2015-09,6429088,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2015-10,5351945,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2015-11,4353858,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2015-12,4059853,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2016-01,4270122,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2016-02,4920050,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2016-03,4576351,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2016-04,5079877,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2016-05,6556418,,
ESTAT:TOUR_OCC_NIM(1.0),02/02/26 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2016-06,7769788,,
